"URL","Size","# of Outlinks","Content-Type"
"https://www.latimes.com/opinion/story/2022-05-29/endorsement-why-the-l-a-times-endorsed-so-many-newcomers-this-year","328264 Byte","223","text/html"
"https://www.latimes.com/world-nation/story/2024-01-29/venezuelan-opposition-candidate-blocked-by-court-calls-it-judicial-criminality-wont-abandon-race","314422 Byte","201","text/html"
"https://www.latimes.com/california/story/2023-11-27/ucla-new-disability-studies-major-first-california-public-university","340842 Byte","206","text/html"
"https://www.latimes.com/world-nation/story/2024-01-17/why-viability-is-dividing-the-abortion-rights-movement","348788 Byte","213","text/html"
"https://www.latimes.com/california/story/2022-11-21/big-cat-kills-chihuahua-in-hollywood-hills","327716 Byte","211","text/html"
"https://www.latimes.com/travel/list/la-best-dog-friendly-hikes-trails-beaches-parks","457727 Byte","216","text/html"
"https://www.latimes.com/opinion/letters-to-the-editor/story/2024-02-06/tagged-up-empty-skyscrapers-dont-look-vibrant-to-me","314377 Byte","202","text/html"
"https://www.latimes.com/sports/story/2024-02-11/super-bowl-mvp-patrick-mahomes-catching-tom-brady","310928 Byte","208","text/html"
"https://www.latimes.com/entertainment-arts/music/story/2022-11-28/pusha-t-kanye-west-grammys-rap-album-its-almost-dry","360010 Byte","222","text/html"
"https://www.latimes.com/local/obituaries/la-xpm-2012-jul-27-la-me-dennis-avery-20120727-story.html","294890 Byte","201","text/html"
"https://www.latimes.com/tp1bomhnqhe-123","234320 Byte","175","text/html"
"https://www.latimes.com/world-nation/story/2023-10-26/maria-corina-machado-is-winner-of-venezuela-opposition-primary-denounced-by-government","312338 Byte","206","text/html"
"https://www.latimes.com/world-nation/story/2023-09-20/un-rights-experts-report-a-rise-of-efforts-in-venezuela-to-squelch-democracy-ahead-of-2024-election","330228 Byte","209","text/html"
"https://www.latimes.com/opinion/story/2023-12-25/christmas-holidays-cookies-cakes-california-baking-recipes","329120 Byte","205","text/html"
"https://www.latimes.com/entertainment-arts/tv/story/2023-01-10/golden-globes-2023-pianist-chloe-flower","346159 Byte","220","text/html"
"https://www.latimes.com/obituaries/story/2023-05-14/gloria-molina-dead","422833 Byte","274","text/html"
"https://www.latimes.com/entertainment-arts/music/story/2022-12-09/2023-grammy-roundtable-kim-petras-muni-long-babyface-nija-charles-blake-slatkin","387698 Byte","232","text/html"
"https://www.latimes.com/sports/story/2024-02-11/largest-halftime-deficit-super-bowl-comeback","311649 Byte","210","text/html"
"https://www.latimes.com/sports/story/2023-02-05/nascar-busch-light-clash-coverage","331118 Byte","214","text/html"
"https://www.latimes.com/california/story/2022-12-12/p-22-captured-in-backyard-of-los-feliz-home-resident-says","340425 Byte","217","text/html"
"https://www.latimes.com/people/michael-charboneau","235919 Byte","181","text/html"
"https://www.latimes.com/world-nation/story/2023-12-29/abortion-debate-creates-new-era-for-state-supreme-court-races-in-2024","331109 Byte","208","text/html"
"https://www.latimes.com/world-nation/story/2023-12-14/explainer-might-venezuela-guyana-dispute-lead-to-war","372178 Byte","221","text/html"
"https://www.latimes.com/opinion/story/2022-11-01/los-angeles-times-editorial-board-election-endorsements-explained","302045 Byte","203","text/html"
"https://www.latimes.com/world-nation/story/2023-04-20/mexico-president-lopez-obrador-advice-us-moral-decay","371451 Byte","225","text/html"
"https://www.latimes.com/world-nation/story/2023-10-07/nearly-1-000-migrating-songbirds-perish-after-crashing-into-windows-at-chicago-exhibition-hall","321438 Byte","205","text/html"
"https://www.latimes.com/california/story/2023-01-25/the-isolation-and-loneliness-really-get-to-me-and-l-i-think-about-dying","331444 Byte","210","text/html"
"https://www.latimes.com/delos/story/2023-11-27/celebration-mexico-muxes-third-gender","383532 Byte","211","text/html"
"https://www.latimes.com/california/newsletter/2023-01-20/essential-california-traffic-violence-solutions-essential-california","328327 Byte","228","text/html"
"https://www.latimes.com/california/story/2023-12-20/l-a-county-public-defender-freed-from-venezuelan-custody","324094 Byte","210","text/html"
"https://www.latimes.com/california/story/2022-04-21/whats-next-for-p-22-mountain-lion-los-angeles","435819 Byte","232","text/html"
"https://www.latimes.com/world-nation/story/2023-12-12/kentucky-woman-seeking-court-approval-for-abortion-learns-embryo-no-longer-has-cardiac-activity","331237 Byte","208","text/html"
"https://www.latimes.com/travel/newsletter/2022-12-22/how-to-honor-griffith-park-mountain-lion-p-22-the-wild","352208 Byte","233","text/html"
"https://www.latimes.com/california/story/2024-02-03/life-threatening-storm-sets-sights-on-southern-california","363541 Byte","231","text/html"
"https://www.latimes.com/sports/story/2024-02-11/super-bowl-2024-nfl-overtime-rule-playoffs-chiefs-49ers","313614 Byte","199","text/html"
"https://www.latimes.com/travel/story/2021-03-13/echo-mountain-offers-tough-la-hike-rich-history","385916 Byte","216","text/html"
"https://www.latimes.com/entertainment-arts/music/story/2022-12-12/omar-apollo-grammy-best-new-artist-nominee-ivory","370270 Byte","230","text/html"
"https://www.latimes.com/entertainment-arts/story/2023-01-11/golden-globes-pianist-chloe-flower-playoff-music-michelle-yeoh","323752 Byte","214","text/html"
"https://www.latimes.com/california/story/2021-07-16/626-night-market-orange-county-arcadia","355856 Byte","202","text/html"
"https://www.latimes.com/world-nation/story/2023-10-30/venezuelas-high-court-has-suspended-the-oppositions-primary-election-process-including-its-result","311691 Byte","204","text/html"
"https://www.latimes.com/opinion/story/2022-10-30/text-simon-lau-on-salton-sea-artists","360397 Byte","202","text/html"
"https://www.latimes.com/opinion/op-ed/la-oe-ulin-why-i-hate-waze-20160529-snap-story.html","316761 Byte","208","text/html"
"https://www.latimes.com/entertainment-arts/story/2024-01-07/golden-globes-2024-how-where-to-watch-what-to-know","346989 Byte","244","text/html"
"https://www.latimes.com/lifestyle/image/story/2023-05-25/la-summer-fashion-essentials-loewe-paulas-ibiza-summer-collection","363510 Byte","208","text/html"
"https://www.latimes.com/travel/list/12-best-hikes-in-orange-county","489420 Byte","228","text/html"
"https://www.latimes.com/sports/story/2024-02-12/travis-kelce-andy-reid-super-bowl-sideline-incident","324218 Byte","222","text/html"
"https://www.latimes.com/environment/story/2023-10-02/socal-cities-need-shade-is-it-time-to-ditch-the-palm-tree","384404 Byte","241","text/html"
"https://www.latimes.com/home/la-hm-theodore-payne-garden-tour-photos-photogallery.html","266161 Byte","190","text/html"
"https://www.latimes.com/california/story/2022-12-13/what-happens-to-p-22-after-captured-no-options-off-the-table","337481 Byte","218","text/html"
"https://www.latimes.com/world-nation/story/2023-12-21/some-state-abortion-bans-stir-confusion-and-its-uncertain-if-lawmakers-will-clarify-them","338652 Byte","211","text/html"
"https://www.latimes.com/california/story/2021-03-13/pandemic-speeding-cars-lost-lives","334395 Byte","210","text/html"
"https://www.latimes.com/world-nation/story/2023-12-20/the-us-has-released-an-ally-of-venezuelas-president-in-a-swap-for-jailed-americans","345128 Byte","212","text/html"
"https://www.latimes.com/world-nation/story/2023-04-21/la-fg-mexico-amlo-transparency-institute","337100 Byte","212","text/html"
"https://www.latimes.com/california/story/2023-04-02/a-looming-double-crisis-the-high-cost-of-elder-care-and-the-crippling-effects-of-low-wages","361776 Byte","202","text/html"
"https://www.latimes.com/california/story/2023-01-27/column-at-88-fastballs-are-flying-at-him-and-this-slugger-is-swinging-for-the-fences","351118 Byte","199","text/html"
"https://www.latimes.com/california/story/2021-02-09/big-bear-eagles-fourth-egg-of-breeding-season-after-tragedy","304996 Byte","205","text/html"
"https://www.latimes.com/world-nation/story/2023-07-26/a-ranting-former-mexican-president-manages-to-offend-retirees-jews-and-the-french","345264 Byte","213","text/html"
"https://www.latimes.com/business/story/2023-03-14/deaths-broken-limbs-distracted-driving","339379 Byte","208","text/html"
"https://www.latimes.com/world-nation/story/2024-02-13/post-roe-v-wade-more-patients-rely-on-early-prenatal-testing-as-states-toughen-abortion-laws","322130 Byte","206","text/html"
"https://www.latimes.com/world-nation/story/2023-12-01/la-fg-two-men-fate-israel","337728 Byte","220","text/html"
"https://www.latimes.com/podcasts/story/2022-07-15/the-times-podcast-p22-mountain-lion","298350 Byte","210","text/html"
"https://www.latimes.com/business/story/2024-01-25/levis-to-slash-its-global-workforce-by-up-to-15-as-part-of-a-2-year-restructuring-plan","306600 Byte","203","text/html"
"https://www.latimes.com/travel/newsletter/2023-02-16/the-wild-best-native-tree-to-plant-arborist-alison-lancaster-the-wild","362641 Byte","235","text/html"
"https://www.latimes.com/sports/story/2024-02-11/super-bowl-2024-when-was-last-time-went-into-overtime","313747 Byte","214","text/html"
"https://www.latimes.com/lifestyle/image/story/2023-09-13/walking-mulholland-drive-iconic","323409 Byte","200","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2024-01-05/2024-golden-globes-cbs-nominations-categories-voters-scandal-hollywood","350616 Byte","218","text/html"
"https://www.latimes.com/travel/story/2021-03-13/new-la-hike-bridge-to-nowhere","410833 Byte","225","text/html"
"https://www.latimes.com/california/story/2023-03-29/its-officially-mammoth-mountains-snowiest-season-ever-heres-the-data","322308 Byte","214","text/html"
"https://www.latimes.com/world-nation/story/2023-03-22/getting-safe-water-a-struggle-for-many-of-venezuelas-poor","332634 Byte","213","text/html"
"https://www.latimes.com/california/newsletter/2023-03-13/essential-california-pandemic-impacts-readers-respond-essential-california","339551 Byte","212","text/html"
"https://www.latimes.com/entertainment-arts/story/2023-01-11/golden-globes-2023-best-moments","357240 Byte","227","text/html"
"https://www.latimes.com/travel/story/2022-02-10/where-is-pinnacles-national-park-and-why-are-so-many-people-going-there","389266 Byte","227","text/html"
"https://www.latimes.com/lifestyle/image/story/2022-06-15/black-image-center-in-los-angeles-tells-stories-of-liberation-freedom-community-through-photography-and-in-person-events","351474 Byte","203","text/html"
"https://www.latimes.com/lifestyle/image/story/2023-10-23/on-issey-miyake-sartorial-innovations","356394 Byte","202","text/html"
"https://www.latimes.com/california/story/2021-10-28/extreme-heat-built-environment-equity","491938 Byte","234","text/html"
"https://www.latimes.com/travel/story/2021-06-15/inspiration-points-southern-california-hikes-ranked","366137 Byte","228","text/html"
"https://www.latimes.com/opinion/story/2023-01-21/macys-closure-baldwin-hills-crenshaw-black-middle-class","323323 Byte","206","text/html"
"https://www.latimes.com/lifestyle/story/2023-11-30/where-los-angeles-atheists-go-to-feel-awe","418563 Byte","220","text/html"
"https://www.latimes.com/opinion/story/2023-12-15/abortion-texas-supreme-court-pill-mifepristonel-fda-matthew-kacsmaryk","346177 Byte","220","text/html"
"https://www.latimes.com/california/story/2022-12-23/what-to-do-with-p-22s-remains-native-americans-call-for-a-ceremonial-burial-in-griffith-park","349041 Byte","213","text/html"
"https://www.latimes.com/entertainment-arts/story/2023-03-22/dick-van-dyke-injured-malibu-car-accident-rain","320454 Byte","208","text/html"
"https://www.latimes.com/espanol/mexico/articulo/2023-07-21/de-nina-vendio-tamales-ahora-xochitl-galvez-sacude-el-tablero-ante-las-presidenciales-en-mexico","259584 Byte","100","text/html"
"https://www.latimes.com/california/story/2023-03-04/this-is-me-this-is-my-face-actress-mimi-rogers-on-aging-naturally-ture","325415 Byte","210","text/html"
"https://www.latimes.com/california/story/2023-09-22/la-me-echo-park-lake-geese-homeless-encampments-fence","357396 Byte","223","text/html"
"https://www.latimes.com/california/story/2023-01-14/traffic-deaths-rise-again-in-2022-with-marked-increase-in-pedestrian-fatalities","311773 Byte","204","text/html"
"https://www.latimes.com/world-nation/story/2024-02-10/florida-asks-state-supreme-court-to-keep-abortion-rights-amendment-off-the-november-ballot","305626 Byte","202","text/html"
"https://www.latimes.com/world-nation/story/2023-03-08/ariadna-lopez-femicide-mexico","433007 Byte","222","text/html"
"https://www.latimes.com/california/story/2022-04-07/p-22-an-apparent-regular-at-hollywood-hills-home","322200 Byte","210","text/html"
"https://www.latimes.com/entertainment-arts/story/2024-01-14/honeymooners-actress-joyce-randolph-dies-played-ed-norton-wife-trixie","316058 Byte","205","text/html"
"https://www.latimes.com/california/story/2023-12-05/last-porn-movie-theater-los-angeles-tiki","400148 Byte","224","text/html"
"https://www.latimes.com/lifestyle/story/2023-06-01/los-angeles-trees-that-deserve-as-much-love-as-jacarandas","412307 Byte","236","text/html"
"https://www.latimes.com/travel/story/2021-03-13/california-trail-animals-rats-hummingbirds-lizards-more","335835 Byte","209","text/html"
"https://www.latimes.com/lifestyle/image/story/2023-06-07/an-appreciation-of-bandanna-print-honoring-the-complicated-history-of-paisley-in-los-angeles","370789 Byte","212","text/html"
"https://www.latimes.com/business/story/2023-08-28/some-skip-self-checkout-to-combat-loneliness-build-human-connection","396084 Byte","224","text/html"
"https://www.latimes.com/entertainment-arts/awards/story/2023-01-11/golden-globes-2023-jerrod-carmichael-jokes-hfpa-scientology-will-smith","346346 Byte","260","text/html"
"https://www.latimes.com/entertainment-arts/story/2019-09-24/lacma-betye-saar-call-response-review","316334 Byte","209","text/html"
"https://www.latimes.com/local/obituaries/la-me-hugo-chavez-20130306-story.html","318768 Byte","205","text/html"
"https://www.latimes.com/business/story/2023-09-26/uber-strikes-deal-to-partner-with-yellow-cab-other-taxi-fleets-in-southern-california","329149 Byte","215","text/html"
"https://www.latimes.com/lifestyle/story/2023-04-20/disneyland-california-adventure-things-to-do","405096 Byte","232","text/html"
"https://www.latimes.com/opinion/story/2023-06-14/editorial-are-the-golden-globes-still-golden","328552 Byte","213","text/html"
"https://www.latimes.com/travel/list/desert-hikes-los-angeles-southern-california","474665 Byte","241","text/html"
